status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
pending,A Correctness-First Introduction to Computer Science,Goenka V.,2026,Iticse 2026 Proceedings of the 31st ACM Conference on Innovation and Technology in Computer Science Education V 1,10.1145/3803400.3809367,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105045597736&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Computer Science Achievement and Writing Skills Predict Vibe Coding Proficiency,Thorgeirsson S.,2026,Conference on Human Factors in Computing Systems Proceedings,10.1145/3772318.3791666,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038791703&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Python for All: A Library Workshop for Bridging AI Literacy and Coding Skills,Scotti K.L.,2026,College and Research Libraries,10.5860/crl.87.2.127,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105034425743&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Emerging perspectives on embodied intelligence in future smart manufacturing,Xia D.,2026,Journal of Industrial Information Integration,10.1016/j.jii.2025.101020,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023432118&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,From Chain-of-Note to Explainable Cognitive Prompting: Reproducible Multi-Layer Validation for Auditable LLM-Assisted PLC Programming : plainability and Deterministic Reasoning for Industrial PLC Applications,Adnyana K.,2026,12th 2026 International Conference on Control Decision and Information Technologies Codit 2026,10.1109/CoDIT70676.2026.11630927,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105047837256&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,"The Perceived Impact of AI-Assisted Writing Tools on Writing Autonomy, Confidence, and Creativity Among Cambodian First-Year University Students: A Quantitative Study",Pum M.,2026,Sage Open,10.1177/21582440251415304,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027531206&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,A Multi-Dimensional Framework for Adaptive Scaffolding in Large Language Model,El Yabouri H.,2026,2026 6th International Conference on Innovative Research in Applied Science Engineering and Technology Iraset 2026,10.1109/IRASET68627.2026.11538832,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105042552293&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,"Impacts of Traditional, Digital, and AI-Integrated Home Literacy Environments on Children’s Literacy Skills: A Cross-Sectional Study",Quan S.,2026,Early Education and Development,10.1080/10409289.2025.2573078,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019780974&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Augmented Vision-Language Models: A Systematic Review,Davis A.C.,2026,Transactions on Machine Learning Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030077685&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Virtual Tutors and AI-Powered Instructional Tools in K-12 Settings,Papadakis S.,2026,Virtual Tutors and AI Powered Instructional Tools in K 12 Settings,10.4018/979-8-3373-2637-5,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105037228975&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Generative AI in disability-inclusive learning: a bibliometric and systematic literature analysis,Krishnan U. C A.,2026,Disability and Rehabilitation Assistive Technology,10.1080/17483107.2026.2653073,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105035808397&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,The Self-Regulation-Incorporated Digital Health Literacy Scale for Older Adults: Instrument Development and Validation,Ban S.,2026,International Journal of Older People Nursing,10.1111/opn.70058,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024601667&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Beyond Popular Science,Silver D.H.,2026,Beyond Popular Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040890388&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Communication Barriers in Patient-Provider Interactions in Health Care: Scoping Review,Chowdhury M.H.,2026,Journal of Medical Internet Research,10.2196/79744,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105045401511&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Cognitive Foundations of Reading: A Multidimensional Framework for the Science of Literacy,Moody K.,2026,Cognitive Foundations of Reading A Multidimensional Framework for the Science of Literacy,10.4018/979-8-3373-8959-2,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105047938214&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Experiential Learning and Creative Pedagogies in Digital and Arts Education,Athanasekou M.,2026,Experiential Learning and Creative Pedagogies in Digital and Arts Education,10.4018/979-8-2600-2443-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105044405178&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Artificial Intelligence and Higher Education: The Impact of AI on Business Students’ Learning,Beta K.,2026,Artificial Intelligence and Higher Education the Impact of AI on Business Students Learning,10.4324/9781003664161,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029475728&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Experiential Education for Primary Students: Excelling Beyond Classroom Boundaries,Hegediš P.J.,2026,Experiential Education for Primary Students Excelling Beyond Classroom Boundaries,10.4018/979-8-3373-5317-3,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031463210&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,"Persuasion: Social Influence and Compliance Gaining, Eighth Edition",Gass R.H.,2026,Persuasion Social Influence and Compliance Gaining Eighth Edition,10.4324/9781003502289,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040107945&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Understanding STEM beyond the cities: A comprehensive review of non-metropolitan STEM education research,Deehan J.,2025,International Journal of Educational Research Open,10.1016/j.ijedro.2025.100496,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008570994&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Lua in TeX,Hagen H.,2025,Journal of Computer Languages,10.1016/j.cola.2025.101354,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014814227&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,An AI-driven workflow for the accelerated optimization of cell-free protein synthesis,Khalil M.M.,2025,Iscience,10.1016/j.isci.2025.113599,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105017596117&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,A comparison between different machine learning techniques for predicting heating energy consumption for residential buildings in a cold climate,Vaisi S.,2025,Energy Efficiency,10.1007/s12053-025-10379-1,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105016765073&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Do Pedagogical Agents Enhance Student Motivation? Unraveling the Evidence Through Meta-Analysis,Gladstone J.R.,2025,Educational Psychology Review,10.1007/s10648-025-10050-2,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011815636&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Implementing Data Integration Self-Study: A Curriculum Development for Android Programming Learning Assistance System,Syaifudin Y.W.,2025,SN Computer Science,10.1007/s42979-025-04114-x,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008280035&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Harden and Catch for Just-in-Time Assured LLM-Based Software Testing: Open Research Challenges,Harman M.,2025,Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering,10.1145/3696630.3734199,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105013971177&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Developments in Attachment Research,Duschinsky R.,2025,Developments in Attachment Research,10.1093/9780191976643.001.0001,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019124394&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Connectome-driven neural inventory of a complete visual system,Nern A.,2025,Nature,10.1038/s41586-025-08746-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001477877&origin=inward,,,"dblp, openalex, ieee, scopus",human,,human,
pending,Literate Programming and Cultural Practice,"Nelson, Graham",2026,"TRENDS IN FUNCTIONAL PROGRAMMING, TFP 2025",10.1007/978-3-031-99751-8_2,https://www.webofscience.com/wos/woscc/full-record/WOS:001686181200002,,,wos,human,,human,
pending,Literate Programming With LLMs? - A Study on Rosetta Code and CodeNet,"Sun, Simin; Staron, Miroslaw",2026,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,10.1109/TSE.2025.3629828,https://www.webofscience.com/wos/woscc/full-record/WOS:001695427800017,,"Literate programming, a concept introduced by Knuth in 1984, emphasized the importance of combining human-readable documentation with machine-readable code as writing literate programs is a prerequisite for software quality. Our objective with this paper is to evaluate whether generative AI models, Large Language Models (LLM) like GPT-4, LLaMA or Falcon, are capable of literate programming because of their extensive use in software engineering. To truly achieve literate programming, LLMs must generate natural language descriptions and corresponding code with aligned semantics based on user prompts. In addition, their internal representation of programs should allow us to recognize both programming languages and their descriptions. To evaluate their capabilities, we conducted a study using the Rosetta Code and CodeNet repositories. We perform four computational experiments using the Rosetta Code repository, encompassing 1,228 tasks across 926 programming languages, and validate our findings on the larger CodeNet dataset, which includes 55 tasks and 52 languages. Our findings show that LLMs in the trillion-parameter class are capable of literate programming, while models in the million- and billion-parameter classes are better at recognizing programming languages than tasks. Based on these results, we conclude that modern LLMs inhibit a deeper ability to encode programming languages and the semantics of programming tasks, bringing us closer to realizing the full potential of literate programming.",wos,human,,human,
pending,Design Exposition with Literate Visualization,"Wood, Jo; Kachkaev, Alexander; Dykes, Jason",2019,IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,10.1109/TVCG.2018.2864836,https://www.webofscience.com/wos/woscc/full-record/WOS:000452640000072,,"We propose a new approach to the visualization design and communication process, literate visualization, based upon and extending, Donald Knuth's idea of literate programming. It integrates the process of writing data visualization code with description of the design choices that led to the implementation (design exposition). We develop a model of design exposition characterised by four visualization designer architypes: the evaluator, the autonomist, the didacticist and the rationalist. The model is used to justify the key characteristics of literate visualization: 'notebook' documents that integrate live coding input, rendered output and textual narrative; low cost of authoring textual narrative; guidelines to encourage structured visualization design and its documentation. We propose narrative schemas for structuring and validating a wide range of visualization design approaches and models, and branching narratives for capturing alternative designs and design views. We describe a new open source literate visualization environment, litvis, based on a declarative interface to Vega and Vega-Lite through the functional programming language Elm combined with markdown for formatted narrative. We informally assess the approach, its implementation and potential by considering three examples spanning a range of design abstractions: new visualization idioms; validation though visualization algebra; and feminist data visualization. We argue that the rich documentation of the design process provided by literate visualization offers the potential to improve the validity of visualization design and so benefit both academic visualization and visualization practice.",wos,human,,human,
pending,Recent progress on variable projection methods for structured low-rank approximation,"Markovsky, Ivan",2014,SIGNAL PROCESSING,10.1016/j.sigpro.2013.09.021,https://www.webofscience.com/wos/woscc/full-record/WOS:000330203500029,,"Rank deficiency of a data matrix is equivalent to the existence of an exact linear model for the data. For the purpose of linear static modeling, the matrix is unstructured and the corresponding modeling problem is an approximation of the matrix by another matrix of a lower rank. In the context of linear time-invariant dynamic models, the appropriate data matrix is Hankel and the corresponding modeling problems becomes structured low-rank approximation. Low-rank approximation has applications in: system identification; signal processing, machine learning, and computer algebra, where different types of structure and constraints occur.

This paper gives an overview of recent progress in efficient local optimization algorithms for solving weighted mosaic-Hankel structured low-rank approximation problems. In addition, the data matrix may have missing elements and elements may be specified as exact. The described algorithms are implemented in a publicly available software package. Their application to system identification, approximate common divisor, and data-driven simulation problems is described in this paper and is illustrated by reproducible simulation examples. As a data modeling paradigm the low-rank approximation setting is closely related to the behavioral approach in systems and control, total least squares, errors-in-variables modeling, principal component analysis, and rank minimization. (C) 2013 Elsevier B.V. All rights reserved.",wos,human,,human,
pending,Implementing a new EPR lineshape parameter for organic radicals in carbonaceous matter,"Bourbin, Mathilde; Le Du, Yann; Binet, Laurent; Gourier, Didier",2013,SOURCE CODE FOR BIOLOGY AND MEDICINE,10.1186/1751-0473-8-15,https://www.webofscience.com/wos/woscc/full-record/WOS:000215861200015,,"Background: Electron Paramagnetic Resonance (EPR) is a non-destructive, non-invasive technique useful for the characterization of organic moieties in primitive carbonaceous matter related to the origin of life. The classical EPR parameters are the peak-to-peak amplitude, the linewidth and the g factor; however, such parameters turn out not to suffice to fully determine a single EPR line.

Results: In this paper, we give the definition and practical implementation of a new EPR parameter based on the signal shape that we call the R-10 factor. This parameter was originally defined in the case of a single symmetric EPR line and used as a new datation method for organic matter in the field of exobiology.

Conclusion: Combined to classical EPR parameters, the proposed shape parameter provides a full description of an EPR spectrum and opens the way to novel applications like datation. Such a parameter is a powerful tool for future EPR studies, not only of carbonaceous matter, but also of any substance which spectrum exhibits a single symmetric line.

Reproducibility: The paper is a literate program-written using Noweb within the Org-mode as provided by the Emacs editor-and it also describes the full data analysis pipeline that computes the R-10 on a real EPR spectrum.",wos,human,,human,
pending,Literate PSA modeling for a modular PSA,"Hibti, M.",2012,"ADVANCES IN SAFETY, RELIABILITY AND RISK MANAGEMENT",,https://www.webofscience.com/wos/woscc/full-record/WOS:000392426502047,,"Now that PSAs are widely used to check and improve the design of many complex industrial systems, and as a key tool for maintenance planning and many Risk Informed Decision processes, it is time to take a look at the complexity of the tool and have a discussion on the way models are built and documented.

For Nuclear Power Plants, for example, many PSA models were developed and are used for maintenance and operational tasks. These models have been extended in many directions to meet licensees needs and safety authority requirements. The models nowadays deal not only with internal events, for shut-down and power states, but also with fire, flooding, and all external events in addition to other considerations with respect to different PSA applications.

These developments depend on the softwares that are used to develop the models. Moreover, the modeling was mostly performed regarding a set of needs, requirements, extensions that may not have necessarily been planned initially. This generally leads to very complex models. In this paper, we propose to pursue an idea of Donald Knuth (Literate Programming) to propose a Literate PSA Modeling. The idea is to implement PSA modeling in such a way that ""the presentation of the model"", its clarity and its accurate use shall be considered as an objective of a good PSA modeling. A prototype is proposed to give an idea of what could be a tool of literate PSA modeling. We discuss the benefits of such approach in a context of modular PSA, the reasons for which such an approach, initially introduced as Literate Programming was not successful in the computer science community and why it should be in the community of PSA modeling/programming.",wos,human,,human,
pending,Integrated Literate Programming for Structured Light Camera Calibration,"Skarbek, Wladyslaw",2012,"2012 JOINT CONFERENCE NEW TRENDS IN AUDIO & VIDEO AND SIGNAL PROCESSING: ALGORITHMS, ARCHITECTURES, ARRANGEMENTS, & APPLICATIONS (NTAV-SPA 2012)",,https://www.webofscience.com/wos/woscc/full-record/WOS:000393825800002,,"Literate programming is a concept initially conceived by Professor Donald Knuth who had applied it in practice while developing his TEX formatting system. In my integrated approach I advocate the concept of literate programming in a single book, i.e. all levels of a created application ( including the descriptions of new algorithms) are joined together with all source codes in one PDF document, which is created from a tree of Latex documents. The code granularity can be of any detail. Even a single line of code is possible, surrounded by necessary comments, if needed. Codes can be composed sequentially and hierarchically. The presented paper will discuss advantages of the proposed programming methodology for developing software prototypes of applications within digital media one the example of calibration algorithms for a structured light camera system.",wos,human,,human,
pending,Literate programming in quantum chemistry: a collaborative approach to the development of theory and computer code,"Quiney, HM; Wilson, S",2005,MOLECULAR PHYSICS,10.1080/000268970512331317237,https://www.webofscience.com/wos/woscc/full-record/WOS:000226264200023,,"Literate programming has not so far found widespread application in quantum chemistry. Here we suggest that literate programming would do much to enhance the communication of the methods and algorithms of computational quantum chemistry. We argue that literate programming can foster a collaborative approach to the development of theory and code in quantum chemistry. We consider a collaborative approach to computational quantum chemistry via a collaborative virtual environment involving literate programming methods and contrast this with the more traditional approaches, such as the UK's Collaborative Computational Project 1. A sample literate program for the evaluation of the incomplete gamma function is presented using C and the literate programming conventions introduced by Knuth. This demonstrates the application of literate programming methodology to the heart of the molecular integral problem when Gaussian basis sets are employed. We briefly indicate how literate programming techniques may prove useful more generally in other computational sciences.",wos,human,,human,
pending,PROGDOC - A new program documentation system,"Simonis, V; Weiss, R",2003,PERSPECTIVES OF SYSTEM INFORMATICS,,https://www.webofscience.com/wos/woscc/full-record/WOS:000189417700044,,"Though programming languages and programming styles evolve with remarkable speed today, there is no such evolution in the field of program documentation. And although there exist some popular approaches like Knuth's literate programming system WEB [26], and nowadays JavaDoc [15] or Doxygen [16], tools for managing software development and documentation are not as widespread as desirable.

This paper analyses a wide range of literate programming tools available during the past two decades and introduces PROGDOC, a new software documentation system. It is simple, language independent, and it keeps documentation and the documented software consistent. It uses LATEX for typesetting purposes, supports syntax highlighting for various languages, and produces output in Postscript, PDF or HTML format.",wos,human,,human,
pending,Transient thermohydraulic heat pipe modeling: Incorporating THROHPUT into the CAESAR environment,"Hall, ML",2003,SPACE TECHNOLOGY AND APPLICATIONS INTERNATIONAL FORUM - STAIF 2003,,https://www.webofscience.com/wos/woscc/full-record/WOS:000181267400014,,"The THROHPUT code, which models transient thermohydraulic heat pipe behavior, is being incorporated into the GESAR computational physics development environment. The GESAR environment provides many beneficial features for enhanced model development, including levelized design, unit testing, Design by Contract(TM) (Meyer, 1997), and literate programming (Knuth, 1992), in a parallel, object-based manner. The original THROHPUT code was developed as a doctoral thesis research code; the current emphasis is on making a robust, verifiable, documented, component-based production package. Results from the original, code axe included.",wos,human,,human,
pending,Requirements for an elucidative programming environment,"Normark, K",2000,"8TH INTERNATIONAL WORKSHOP ON PROGRAM COMPREHENSION (IWPC 2000), PROCEEDINGS",,https://www.webofscience.com/wos/woscc/full-record/WOS:000089734400014,,"The main goal with this paper is to motivate and coin a variation of literate programming which we call elucidative programming. Elucidative programming is oriented towards program explanation with the purpose of throwing lights on important and complex program relationships. Since proposed by Knuth in 1984, literate programming has been one of the most viable approaches to a radical improvement of internal program documentation. Unfortunately, most programmers find the ideas of literate programming, as supported by WEB-like tools, for impractical, academic, and far-fetched in relation to current programming practices. With elucidative programming we intend to focus on the best ideas of literate programming. We disregards the aspects of publishing programs as technical literature, and we provide for mechanisms with which documentation can be added to a program without affecting or disturbing the source program. Our ideas about elucidative programming are presented as a number of requirements, and in a discussion of programming environment issues in relation to the new ideas.",wos,human,,human,
pending,Program families: Program construction by context independent refinements,"van Ammers, EW",1998,SCIENCE OF COMPUTER PROGRAMMING,,https://www.webofscience.com/wos/woscc/full-record/WOS:000072506700001,,"The concept of program families is a generalisation of the conventional stepwise refinement paradigm. We formalise program families by allowing Hoare-triplets to be parameterized. Next we derive a simple calculus to develop programs which are known a priori to be correct with respect to explicitly formulated pre-and postconditions.

Program families deal with at least two important problems of conventional refinement steps, i.e. program families are not context dependent and they apply just as well to top-down decomposition as to the bottom-up or middle-out approach. It turns out that the meaning of a pseudostatement in the context of program families is quite different from its meaning in the conventional refinement process.

A couple of examples illustrate the technique: the 1000 primes problem, a palindrome filter and a sorting routine.

The discussion relates program families to Morgan's refinement calculus, Knuth' literate programming and Soloway's programming plans. (C) 1998 Elsevier Science B.V. All rights reserved.",wos,human,,human,
pending,Analysis of literate programs from the viewpoint of reuse,"Childs, B; Sametinger, J",1997,SOFTWARE-CONCEPTS AND TOOLS,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1997WT90000004,,"Donald Knuth created the WEB system for literate programming when he wrote the second version of TEX, a book-quality formatting system. Levy later created CWEB, which is based on Knuth's WEB using the C programming language and supporting development using the C and C++ programming languages. Krommes' FWEB is based on CWEB and supports several programming languages. We analyze some parts of these systems from the viewpoint of reuse.

We make reuse comparisons of four elements of the TEX system: TEX, METAFONT, DVItype and METAPOST. We also compare the primary filters (tangle and weave) of CWEB and FWEB. We analyze the code and integral documentation, considering similarities of chapters, lines and words.

With this study we demonstrate that both code and documentation can and should be reused systematically and that there is a need for methods and tools for doing so. Literate programming and software reuse are by no means in contradiction. However, current literate programming systems do not explicitly support software reuse, even though reuse was common in their development.",wos,human,,human,
pending,Literate programming and documentation reuse,"Childs, B; Sametinger, J",1996,"FOURTH INTERNATIONAL CONFERENCE ON SOFTWARE REUSE, PROCEEDINGS",,https://www.webofscience.com/wos/woscc/full-record/WOS:A1996BF64P00022,,,wos,human,,human,
pending,LITERATE AND STRUCTURED PRESENTATION OF FORMAL PROOFS,"SIMONS, M; BIERSACK, M; RASCHKE, R",1994,"PROGRAMMING CONCEPTS, METHODS AND CALCULI",,https://www.webofscience.com/wos/woscc/full-record/WOS:A1994BB84S00004,,"The paper focusses on the literate and structured presentation of formal proofs. The approach presented is influenced by Leslie Lamport's ideas on how to write proofs, by Donald Knuth's paradigm of literate programming, and by the concepts of calculational reasoning. The approach is illustrated with the proofs of two mathematical theorems the Knaster-Tarski fixpoint theorem and the Schroder-Bernstein theorem - formalized in Deva. We discuss to what degree our aims have been achieved and what work remains to be done. The paper was written using the DevaWEB-system, and the Deva formalization was checked by an implementation of Deva.",wos,human,,human,
pending,LITERATE PROGRAMMING AND THE LIPED ENVIRONMENT,"BISHOP, JM; GREGSON, KM",1992,STRUCTURED PROGRAMMING,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1992GU72600003,,"Literate programming is a methodology that encourages the production of a program whose primary purpose is to explain to a human what it does, rather than to instruct a computer what to do. Each program element is clearly explained, and is presented in an order that is best for human understanding. The writer has the freedom to introduce parts of the program as they are needed-which is not necessarily the order required for compilation.

The philosophy of literate programming was introduced by Donald Knuth while developing the documentation System TEX. His WEB system consists of two processes, WEAVE and TANGLE, that read a specially constructed literate program source file and produce as output a file containing compilable code and a file for input into TEX. WEB uses a batch approach that seems to hinder the development of new literate programs, and it has not been widely used outside its home base. The literate programming environment LIPED, described in this paper, aims to make the development of literate programs easier by being interactive (rather than batch as is WEB) and by providing instant access to a table of contents, a cross-reference table, and the extracted code. Language independence is achieved, and special facilities are made available to cater for modem programming paradigms. The system runs on minimal hardware and interfaces easily to existing compilers and text processors.

This paper describes the background and progress of literate programming, compares the available literate programming systems, and provides an overview of LIPED.",wos,human,,human,
pending,LITERATE PROGRAM DERIVATION - A CASE-STUDY,"PEPPER, P",1991,LECTURE NOTES IN COMPUTER SCIENCE,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1991LE71900006,,"''Literate programming'' is a notion that has been introduced by Don Knuth as a means for improving the art of programming by amalgamating explanatory text with the program proper. In this paper, we attempt to combine the principal ideas of literate programming with the concepts of formal program development, based on algebraic specifications and transformations. This experiment is performed using the sublinear string-searching algorithm of Boyer and Moore (1977) as an illustrating example.",wos,human,,human,
pending,EXPERIENCES OF LITERATE PROGRAMMING USING CWEB (A VARIANT OF KNUTH WEB),"THIMBLEBY, H",1986,COMPUTER JOURNAL,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1986C970800002,,,wos,human,,human,
pending,DESL: A Literate Programming Language Framework for Interoperable Parallel Discrete Event Simulation,"Bauco, Simone; Marotta, Romolo; Pellegrini, Alessandro",2025,"PROCEEDINGS OF THE 39TH ACM SIGSIM INTERNATIONAL CONFERENCE ON PRINCIPLES OF ADVANCED DISCRETE SIMULATION, ACM SIGSIM PADS 2025",10.1145/3726301.3728420,https://www.webofscience.com/wos/woscc/full-record/WOS:001546444800007,,"Simulation is indispensable for advanced scientific research, enabling accurate explorations of complex phenomena and supporting evidence-based decision-making across interdisciplinary boundaries. Parallel Discrete Event Simulation (PDES) provides substantial advantages in modelling large-scale systems by distributing computational tasks among multiple processors, enhancing scalability. However, exploiting it is extremely challenging due to obstacles in model efficiency, concurrency control, reproducibility, and maintainability. Furthermore, the large number of available PDES run-time environments makes it difficult to explore their (performance) capabilities for some specific model, hindering the identification of the best-suited technology for a certain simulation study. To address these limitations, we introduce a unified framework grounded in literate programming and model-driven engineering, integrating interwoven documentation and model logic within a single source. This design enhances intrinsic consistency between model logic and explanatory content, while enabling the generation of model implementations tailored to multiple runtime environments, thus allowing simulationists to focus on model development without being locked in to any specific technology or environment. This facilitates model reuse and performance comparisons across diverse execution environments. We show the viability of this approach by providing the first-ever experimental comparison across three different simulators, starting from the same model implementation.",wos,human,,human,
pending,Understanding and improving the quality and reproducibility of Jupyter notebooks,"Pimentel, Joao Felipe; Murta, Leonardo; Braganholo, Vanessa; Freire, Juliana",2021,EMPIRICAL SOFTWARE ENGINEERING,10.1007/s10664-021-09961-9,https://www.webofscience.com/wos/woscc/full-record/WOS:000648390800001,,"Jupyter Notebooks have been widely adopted by many different communities, both in science and industry. They support the creation of literate programming documents that combine code, text, and execution results with visualizations and other rich media. The self-documenting aspects and the ability to reproduce results have been touted as significant benefits of notebooks. At the same time, there has been growing criticism that the way in which notebooks are being used leads to unexpected behavior, encourages poor coding practices, and makes it hard to reproduce its results. To better understand good and bad practices used in the development of real notebooks, in prior work we studied 1.4 million notebooks from GitHub. We presented a detailed analysis of their characteristics that impact reproducibility, proposed best practices that can improve the reproducibility, and discussed open challenges that require further research and development. In this paper, we extended the analysis in four different ways to validate the hypothesis uncovered in our original study. First, we separated a group of popular notebooks to check whether notebooks that get more attention have more quality and reproducibility capabilities. Second, we sampled notebooks from the full dataset for an in-depth qualitative analysis of what constitutes the dataset and which features they have. Third, we conducted a more detailed analysis by isolating library dependencies and testing different execution orders. We report how these factors impact the reproducibility rates. Finally, we mined association rules from the notebooks. We discuss patterns we discovered, which provide additional insights into notebook reproducibility. Based on our findings and best practices we proposed, we designed Julynter, a Jupyter Lab extension that identifies potential issues in notebooks and suggests modifications that improve their reproducibility. We evaluate Julynter with a remote user experiment with the goal of assessing Julynter recommendations and usability.",wos,human,,human,
pending,"Against the Power of Algorithms Closing, Literate Programming, and Source Code Critique","Krajewski, Markus",2019,LAW TEXT CULTURE,,https://www.webofscience.com/wos/woscc/full-record/WOS:000510770300007,,"Some algorithms know more than we think they would know at certain moments: the notorious examples range from superior, hidden knowledge to explicit oppression. A famous example is one of a large American retail chain that knew of a teenage customer's pregnancy long before her own father because of the goods in her online shopping cart (Mayer-Schonberger et al 2013: 57-58). In the context of socalled predictive policing, authorities pretend to know the next crime scene even before the crime is committed (Fry 2018:144 ff.). And finally, criticism of Google's Page Rank algorithm continues: as Safiya Noble observes in her book Algorithms of Oppression, its design is based on an intricate series of racist assumptions. In the juridical realm, algorithms that technically consist merely of decisions between 0 and 1 on a basal level appear to play an increasing role in legal decision making. Sometimes algorithms themselves become 'defendants', as the following example from rural, sparsely populated Central Finland will show.",wos,human,,human,
pending,Benefits and Pitfalls of Jupyter Notebooks in the Classroom,"Johnson, Jeremiah W.",2020,"PROCEEDINGS OF THE 21ST ANNUAL CONFERENCE ON INFORMATION TECHNOLOGY EDUCATION, SIGITE 2020",10.1145/3368308.3415397,https://www.webofscience.com/wos/woscc/full-record/WOS:001686644000006,,"Jupyter notebooks are widely used in industry and in academic research, but have only begun to make inroads into the classroom. The design of the Jupyter notebook is in many ways well suited for teaching subjects in information technology and computer science, but it is a tool that departs significantly from a standard text editor or integrated development environment, and thus carries with it several unique advantages as well as several surprising potential pitfalls. As use of Jupyter notebooks has grown, so has criticism of the notebook, for varied reasons: notebooks can behave in unexpected ways, they can be difficult to reproduce, they open up potential security issues, and they may encourage poor coding practices. A set of best practices to guide instructors and help addressing these concerns when using Jupyter notebooks in the classroom is currently lacking. This paper addresses the strengths and weaknesses of the Jupyter notebook for education, drawing on existing literature as well as the author's experience teaching a range of courses with Jupyter notebooks for over five years, and recommends a set of best practices for teaching with the Jupyter notebook.",wos,human,,human,
