status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
kept,Remote Labs Meet Computational Notebooks: An Architecture for Simplifying the Workflow of Remote Educational Experiments,Oswaldo Andrés Vanegas Guillén; Pablo Parra; Javier Mu Muñoz-Antón; Johanna Zumba Gamboa; Carlos Dillon Vera,2023,IEEE Access,10.1109/access.2023.3336287,https://openalex.org/W4388964137,adjacent-subtopic,"Online laboratories and computational notebooks have established themselves as essential tools in the fields of engineering and science education, significantly enhancing the teaching and learning experience. Despite the benefits of remote laboratories, and although architectures, models, and tools have been proposed to facilitate the work involved in their implementation, challenges remain in the development lifecycle. This paper proposes a novel architecture that simplifies the development and management of remote experiments using a publisher-subscriber communication paradigm to securely and efficiently integrate WebAssembly computational notebooks. This approach eliminates the need for additional infrastructure for communication at the lab stations. It also avoids the need for servers to deploy notebooks, because all operations, calculations, and data processing run locally in the user’s web browser. To achieve this, a remote laboratory management system (RLMS) interoperable with virtual learning environments was designed and implemented, including notebook-based authoring, learning scenarios, and grading tools. As a case study, remote experiments were developed to characterize and evaluate the performance of heat exchangers using a thermal fluid systems test bench built for this project. Several quality criteria categorized into technical, educational, and adaptability groups were quantitatively evaluated using the responses of 70 participants from two different universities. The analysis highlighted both the advantages and challenges of the proposal, with a significant emphasis on interaction, scalability, reusability, interoperability, and accessibility. The results confirmed the effectiveness of the notebooks in each phase of the remote experiments, demonstrating an increase in students’ active and autonomous participation and exploration.",openalex,llm,0.760,unreviewed,
kept,,Jeremy Leipzig; Daniel Nüst; Charles Tapley Hoyt; Stian Soiland-Reyes; Karthik Ram; Jane Greenberg,,Research Explorer (The University of Manchester),10.48550/arXiv.2006.08589,https://openalex.org/W3200572611,adjacent-subtopic,"Reproducible computational research (RCR) is the keystone of the scientific method for in silico analyses, packaging the transformation of raw data to published results. In addition to its role in research integrity, improving the reproducibility of scientific studies can accelerate evaluation and reuse. This potential and wide support for the FAIR principles have motivated interest in metadata standards supporting reproducibility. Metadata provide context and provenance to raw data and methods and are essential to both discovery and validation. Despite this shared connection with scientific data, few studies have explicitly described how metadata enable reproducible computational research. This review employs a functional content analysis to identify metadata standards that support reproducibility across an analytic stack consisting of input data, tools, notebooks, pipelines, and publications. Our review provides background context, explores gaps, and discovers component trends of embeddedness and methodology weight from which we derive recommendations for future work.",openalex,llm,0.840,unreviewed,
discarded,GeneTonic: an R/Bioconductor package for streamlining the interpretation of RNA-seq data,Fédérico Marini; Annekathrin Ludt; Jan Linke; Konstantin Strauch,2021,BMC Bioinformatics,10.1186/s12859-021-04461-5,https://openalex.org/W4225463239,off-topic-false-hit,"BACKGROUND: The interpretation of results from transcriptome profiling experiments via RNA sequencing (RNA-seq) can be a complex task, where the essential information is distributed among different tabular and list formats-normalized expression values, results from differential expression analysis, and results from functional enrichment analyses. A number of tools and databases are widely used for the purpose of identification of relevant functional patterns, yet often their contextualization within the data and results at hand is not straightforward, especially if these analytic components are not combined together efficiently. RESULTS: We developed the GeneTonic software package, which serves as a comprehensive toolkit for streamlining the interpretation of functional enrichment analyses, by fully leveraging the information of expression values in a differential expression context. GeneTonic is implemented in R and Shiny, leveraging packages that enable HTML-based interactive visualizations for executing drilldown tasks seamlessly, viewing the data at a level of increased detail. GeneTonic is integrated with the core classes of existing Bioconductor workflows, and can accept the output of many widely used tools for pathway analysis, making this approach applicable to a wide range of use cases. Users can effectively navigate interlinked components (otherwise available as flat text or spreadsheet tables), bookmark features of interest during the exploration sessions, and obtain at the end a tailored HTML report, thus combining the benefits of both interactivity and reproducibility. CONCLUSION: GeneTonic is distributed as an R package in the Bioconductor project ( https://bioconductor.org/packages/GeneTonic/ ) under the MIT license. Offering both bird's-eye views of the components of transcriptome data analysis and the detailed inspection of single genes, individual signatures, and their relationships, GeneTonic aims at simplifying the process of interpretation of complex and compelling RNA-seq datasets for many researchers with different expertise profiles.",openalex,llm,0.970,unreviewed,
discarded,Nonlinear Mixed‐Effects Model Development and Simulation Using nlmixr and Related R Open‐Source Packages,Matthew Fidler; Justin Wilkins; Richard Hooijmaijers; Teun M. Post; Rik C. Schoemaker; Mirjam N. Trame; Yuan Xiong; Wenping Wang,2019,CPT Pharmacometrics & Systems Pharmacology,10.1002/psp4.12445,https://openalex.org/W2950199458,off-topic-false-hit,"nlmixr is a free and open-source R package for fitting nonlinear pharmacokinetic (PK), pharmacodynamic (PD), joint PK-PD, and quantitative systems pharmacology mixed-effects models. Currently, nlmixr is capable of fitting both traditional compartmental PK models as well as more complex models implemented using ordinary differential equations. We believe that, over time, it will become a capable, credible alternative to commercial software tools, such as NONMEM, Monolix, and Phoenix NLME.",openalex,llm,0.970,unreviewed,
discarded,Program MARK: survival estimation from populations of marked animals,Gary C. White; Kenneth P. Burnham,1999,Bird Study,10.1080/00063659909477239,https://openalex.org/W2133371793,off-topic-false-hit,"MARK provides parameter estimates from marked animals when they are re-encountered at a later time as dead recoveries, or live recaptures or re-sightings. The time intervals between re-encounters do not have to be equal. More than one attribute group of animals can be modelled. The basic input to MARK is the encounter history for each animal. MARK can also estimate the size of closed populations. Parameters can be constrained to be the same across re-encounter occasions, or by age, or group, using the parameter index matrix. A set of common models for initial screening of data are provided. Time effects, group effects, time x group effects and a null model of none of the above, are provided for each parameter. Besides the logit function to link the design matrix to the parameters of the model, other link functions include the log—log, complimentary log—log, sine, log, and identity. The estimates of model parameters are computed via numerical maximum likelihood techniques. The number of parameters that are estimable in the model are determined numerically and used to compute the quasi-likelihood AIC value for the model. Both the input data, and outputs for various models that the user has built, are stored in the Results database which contains a complete description of the model building process. It is viewed and manipulated in a Results Browser window. Summaries available from this window include viewing and printing model output, deviance residuals from the model, likelihood ratio and analysis of deviance between models, and adjustments for over dispersion. Models can also be retrieved and modified to create additional models. These capabilities are implemented in a Microsoft Windows 95 interface. The online help system has been developed to provide all necessary program documentation.",openalex,llm,0.980,unreviewed,
discarded,Using test oracles generated from program documentation,Dennis Peters; David Lorge Parnas,1998,IEEE Transactions on Software Engineering,10.1109/32.667877,https://openalex.org/W2111654822,adjacent-subtopic,"The paper illustrates how software can be described precisely using LD-relations, how these descriptions can be presented in a readable manner using tabular notations, and one way such descriptions can be used to test programs. The authors describe an algorithm that can be used to generate a test oracle from program documentation, and present the results of using a tool based on it to help test part of a commercial network management application. The results demonstrate that these methods can be effective at detecting errors and greatly increase the speed and accuracy of test evaluation when compared with manual evaluation. Such oracles can be used for unit testing, in situ testing, constructing self-checking software, and ensuring consistency between code and documentation.",openalex,llm,0.900,unreviewed,
discarded,A System to Generate Test Data and Symbolically Execute Programs,Lori A. Clarke,1976,IEEE Transactions on Software Engineering,10.1109/tse.1976.233817,https://openalex.org/W2109276114,off-topic-false-hit,"This paper describes a system that attempts to generate test data for programs written in ANSI Fortran. Given a path, the system symbolically executes the path and creates a set of constraints on the program's input variables. If the set of constraints is linear, linear programming techniques are employed to obtain a solution. A solution to the set of constraints is test data that will drive execution down the given path. If it can be determined that the set of constraints is inconsistent, then the given path is shown to be nonexecutable. To increase the chance of detecting some of the more common programming errors, artificial constraints are temporarily created that simulate error conditions and then an attempt is made to solve each augmented set of constraints. A symbolic representation of the program's output variables in terms of the program's input variables is also created. The symbolic representation is in a human readable form that facilitates error detection as well as being a possible aid in assertion generation and automatic program documentation.",openalex,llm,0.970,unreviewed,
discarded,Factors Contributing to the Difficulties in Teaching and Learning of Computer Programming: A Literature Review,Chin Soon Cheah,2020,Contemporary Educational Technology,10.30935/cedtech/8247,https://openalex.org/W3021341584,adjacent-subtopic,"This paper reviews the literature relating to the factors that contribute to the difficulties in learning of computer programming. Programming has been a difficult subject to learn and master even at the early stage of education. It has been a global problem and continues to worsen at the local level. Although, there are many education tools available to complement the teaching and learning of computer programming. The problem persists until present day. Even at the initial stage of computer introduction courses, there were high failure rates and high drop out. One of the rationalism behind this scenario is from the students’ lack of problem solving abilities. However, the problem does not only lie within the students’ level of efficacy. It involves the effective use of teaching and learning material as well. Therefore, the focus of this review is on the factors concerning the students learning method and the effectiveness of the teaching material. Based on plethora of literature review, it is vital that these two aspects need to be consider simultaneously to overcome the difficulties of learning computer programming. A much more comprehensive, effective and universal teaching and learning tools need to be design to address the severity of this problem.",openalex,llm,0.900,unreviewed,
discarded,Analysis and visualization of large networks with program package Pajek,Andrej Mrvar; Vladimir Batagelj,2016,Complex Adaptive Systems Modeling,10.1186/s40294-016-0017-8,https://openalex.org/W2335008118,off-topic-false-hit,"Abstract Pajek is a program package for analysis and visualization of large networks (networks containing up to one billion of vertices, there is no limit—except the memory size—on the number of lines). It has been available for 20 years. The program, documentation and supporting material can be downloaded and used for free for noncommercial use from its web page: http://mrvar.fdv.uni-lj.si/pajek/",openalex,llm,0.990,unreviewed,
discarded,Control flow and data structure documentation,Ben Shneiderman,1982,Communications of the ACM,10.1145/358315.358391,https://openalex.org/W2093064598,adjacent-subtopic,"Two experiments were carried out to assess the utility of external documentation aids such as macro flowcharts, pseudocode, data structure diagrams, and data structure descriptions. A 223 line Pascal program which manipulates four arrays was used. The program interactively handles commands that allow the user to manage five lists of items. A comprehension test was given to participants along with varying kinds of external documentation. The results indicate that for this program the data structure information was more helpful than the control flow information, independently of whether textual or graphic formats were used.",openalex,llm,0.900,unreviewed,
discarded,Precise documentation of well-structured programs,David Lorge Parnas; Jan Madey; Michal Iglewski,1994,IEEE Transactions on Software Engineering,10.1109/32.368133,https://openalex.org/W2137860663,adjacent-subtopic,"Describes a new form of program documentation that is precise, systematic and readable. This documentation comprises a set of displays supplemented by a lexicon and an index. Each display presents a program fragment in such a way that its correctness can be examined without looking at any other display. Each display has three parts: (1) the specification of the program presented in the display, (2) the program itself, and (3) the specifications of programs invoked by this program. The displays are intended to be used by software engineers as a reference document during inspection and maintenance. This paper also introduces a specification technique that is a refinement of H.D. Mills's (1975) functional approach to program documentation and verification; programs are specified and described in tabular form.>",openalex,llm,0.910,unreviewed,
discarded,Effects of Marginalization on School Physical Education Programs: a Literature Review,Justin Laureano; Ferman Konukman; Hayrettin GÜMÜŞDAĞ; Şamil Erdoğan; Jong-Hoon Yu; Resul Çekin,2014,Physical Culture and Sport Studies and Research,10.2478/pcssr-2014-0029,https://openalex.org/W2000534161,off-topic-false-hit,"Abstract The purpose of this research was to examine the causes of marginalization in Physical Education (PE) and to examine how PE teachers can counter the effects of this marginalization. Therefore, a recent literature review was conducted for the purpose of investigating the effects of marginalization. Four studies addressed feelings of burnout among PE teachers, including isolation, lack of equipment, and lack of space. Three research articles addressed communication with parents to encourage their support of PE. These three articles examined the use of PE websites as a tool to stay in constant communication with parents. In addition, one research study looked at how PE assessments needed to be consistent with other content areas and aligned with state and national standards. Moreover, one research article addressed the causes of parents' misconceptions of their children's PE programs. The final research article was a case study that related to how one teacher was able to change the parents' misconceptions about the PE programs. Results from this literature review study indicated that PE programs are being marginalized, yet there are ways for PE teachers to combat this issue.",openalex,llm,0.990,unreviewed,
discarded,Enhancing program readability and comprehensibility with tools for program visualization,Ron Baecker,1988,International Conference on Software Engineering,10.5555/55823.55858,https://openalex.org/W2125358012,adjacent-subtopic,"In order to make computer programs more comprehensible, the presentation of program source text, program documentation, and program execution needs to be enhanced over its conventional treatment. The paper describes a number of new techniques and tools developed to achieve these ends. One of these is a novel design for the effective presentation of source text in the C programming language using high quality digital typography, and a processor which implements the design. Some experimental evidence is summarized to demonstrate that the resulting source text presentation is significantly more readable and comprehensible than the presentation conventionally used today. Brief descriptions are also given of two other techniques, the development of a novel system of structured program documentation incorporating both text and graphics, and the portrayal of program execution with coloured computer animation.",openalex,llm,0.890,unreviewed,
discarded,Water and energy minimization in industrial processes through mathematical programming: A literature review,Tuba Budak Duhbacı; Semih Özel; Serol Bulkan,2020,Journal of Cleaner Production,10.1016/j.jclepro.2020.124752,https://openalex.org/W3093812028,off-topic-false-hit,"Abstract Water and energy are significant resources for industrial processes. While energy is the main source for the heating and cooling of water to be used in manufacturing processes, water is used to produce energy and as a cleaning agent in the production process, a pollution diluent or as part of the final product. This situation indicates that water and energy are intertwined in industrial processes and they should be considered simultaneously. Mathematical programming methods and pinch analysis are used for water and energy minimization in industrial processes. This paper depends on a comprehensive literature search of the databases of Google Scholar and the Web of Science for publications relating to water and energy minimization, heat integrated water network, and mathematical programming. This study presents a detailed overview on mathematical programming methods used in the literature regarding water network synthesis problems, their proposed approaches, and the improvements achieved through mathematical programming in sectoral case studies published from 2014 to 2019. In addition, heat integrated water network problems are examined according to isothermal and nonisothermal mixing. Several research gaps are also noted, with regards to the assumptions of the mathematical models, the sectoral applications of water network synthesis problems and sensitivity analysis of case studies. The paper ends with a critical analysis outlining the current situation and the need for future research for the integration of water and heat losses into the existing mathematical models.",openalex,llm,0.990,unreviewed,
discarded,Fundus Photography in the 21st Century—A Review of Recent Technological Advances and Their Implications for Worldwide Healthcare,Nishtha Panwar; Philemon Huang; Jia Ying Lee; Pearse A. Keane; Tjin Swee Chuan; Ashutosh Richhariya; Stephen C. Teoh; Tock Han Lim; Rupesh Agrawal,2015,Telemedicine Journal and e-Health,10.1089/tmj.2015.0068,https://openalex.org/W1616249925,off-topic-false-hit,"BACKGROUND: The introduction of fundus photography has impacted retinal imaging and retinal screening programs significantly. LITERATURE REVIEW: Fundus cameras play a vital role in addressing the cause of preventive blindness. More attention is being turned to developing countries, where infrastructure and access to healthcare are limited. One of the major limitations for tele-ophthalmology is restricted access to the office-based fundus camera. RESULTS: Recent advances in access to telecommunications coupled with introduction of portable cameras and smartphone-based fundus imaging systems have resulted in an exponential surge in available technologies for portable fundus photography. Retinal cameras in the near future would have to cater to these needs by featuring a low-cost, portable design with automated controls and digitalized images with Web-based transfer. CONCLUSIONS: In this review, we aim to highlight the advances of fundus photography for retinal screening as well as discuss the advantages, disadvantages, and implications of the various technologies that are currently available.",openalex,llm,0.990,unreviewed,
kept,A source code documentation system for Ada,Yingjie Wu; T. P. Baker,1989,ACM SIGAda Ada Letters,10.1145/71340.71344,https://openalex.org/W2051195385,supports-claim,"This paper presents a first step toward a high-quality source code documentation syste m for Ada . The system is an adaptation of Web 2 , a system of structured documentation created as a part o f the TEX project by Professor Donald E . Knuth [1-3] at",openalex,llm,0.950,unreviewed,
discarded,Learning First-Order Horn Clauses from Web Text,Stefan Schoenmackers; Jesse Davis; Oren Etzioni; Daniel S. Weld,2010,Lirias,,https://openalex.org/W1543747524,off-topic-false-hit,"Even the entire Web corpus does not explicitly answer all questions, yet inference can uncover many implicit answers. But where do inference rules come from? This paper investigates the problem of learning inference rules from Web text in an unsupervised, domain-independent manner. The SHERLOCK system, described herein, is a first-order learner that acquires over 30,000 Horn clauses from Web text. SHERLOCK embodies several innovations, including a novel rule scoring function based on Statistical Relevance (Salmon et al., 1971) which is effective on ambiguous, noisy and incomplete Web extractions. Our experiments show that inference over the learned rules discovers three times as many facts (at precision 0.8) as the TEXTRUNNER system which merely extracts facts explicitly stated in Web text. 1",openalex,llm,0.990,unreviewed,
discarded,An Approach to High-Level Behavioral Program Documentation Allowing Lightweight Verification,Coen De Roover; Isabel Michiels; Kim Gybels; Kris Gybels; Theo D’Hondt,2006,,10.1109/icpc.2006.10,https://openalex.org/W2143724385,adjacent-subtopic,"Typically, multiple developers are involved in the various stages of the software development and maintenance process. To ensure an optimal transfer of knowledge between these different peers, a reliable human-readable model of the dynamics of a software artefact is needed. Once these models become machine-verifiable, they can be used throughout an application’s lifetime to check whether the documented behavioral properties continue to hold as the application evolves. Unfortunately, most existing modeling media are inadequate to express human-readable behavioral models which are at the same time machine-verifiable. We therefore propose a declarative platform wherein behavioral program models can be expressed in terms of userdefined high-level concepts and be automatically verified against an application’s actual behavior. We demonstrate our approach by using it to both document and verify an interpreter for a garbage-collected programming language.",openalex,llm,0.860,unreviewed,
discarded,World Wheat Policy Simulation Model: Description and Computer Program Documentation,"Martin Benirschka; Won W. Koo; Benirschka, Martin; Koo, Won W.",1995,RePEc: Research Papers in Economics,10.22004/ag.econ.23333,https://openalex.org/W1576210070,off-topic-false-hit,"The World Sugar Policy Simulation Model is a dynamic, partial equilibrium, net trade model. It distinguishes 18 countries and regions, and sugar is assumed to be a homogenous commodity. The model is designed for evaluating the effects on the world sugar economy of farm and trade policies by simulating production, consumption, stocks, and trade for sugar over a 10- to 15-year period. Figures are not included in the machine readable file--contact the authors for paper copies.",openalex,llm,0.980,unreviewed,
kept,Literate Programming,Donald E. Knuth,1984,The Computer Journal,10.1093/comjnl/27.2.97,https://openalex.org/W2342082360,origin,"The author and his associates have been experimenting for the past several years with a programming language and documentation system called WEB. This paper presents WEB by example, and discusses why the new system appears to be an improvement over previous ones.",openalex,human,0.990,human,
kept,Physically Based Rendering: From Theory to Implementation,Matt Pharr; Greg Humphreys,2004,,10.1016/c2013-0-15557-2,https://openalex.org/W1564611446,supports-claim,"Physically Based Rendering, 2nd Edition describes both the mathematical theory behind a modern photorealistic rendering system as well as its practical implementation. A method - known as 'literate programming'- combines human-readable documentation and source code into a single reference that is specifically designed to aid comprehension. The result is a stunning achievement in graphics education. Through the ideas and software in this book, you will learn to design and employ a full-featured rendering system for creating stunning imagery. New sections on subsurface scattering, Metropolis light transport, precomputed light transport, multispectral rendering, and much more. Includes a companion site complete with source code for the rendering system described in the book, with support for Windows, OS X, and Linux",openalex,llm,0.880,unreviewed,
kept,Literate Programming Using Noweb,A. Johnson; Brad Johnson,1997,Linux journal,,https://openalex.org/W1546799639,supports-claim,"An introduction to Noweb, a tool designed to aid the programmer in producing understandable and easy to maintain code",openalex,llm,0.980,unreviewed,
kept,Weaving a Program: Literate Programming in Web,Wayne Sewell,1989,CERN Document Server (European Organization for Nuclear Research),,https://openalex.org/W1603347459,supports-claim,,openalex,llm,0.940,unreviewed,
kept,Literate programming,Christopher J. Van Wyk,1990,Communications of the ACM,10.1145/77481.316051,https://openalex.org/W4243260509,qualifies-claim,No abstract available.,openalex,llm,0.970,unreviewed,
kept,Literate programming,Christopher J. Van Wyk,1988,Communications of the ACM,10.1145/53580.315830,https://openalex.org/W4234743565,supports-claim,"article Free Access Share on Literate programming Author: Christopher J. Van Wyk AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray HillView Profile Authors Info & Claims Communications of the ACMVolume 31Issue 12Dec. 1988 pp 1376–1395https://doi.org/10.1145/53580.315830Online:01 December 1988Publication History 5citation404DownloadsMetricsTotal Citations5Total Downloads404Last 12 Months5Last 6 weeks2 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteeReaderPDF",openalex,llm,0.920,unreviewed,
kept,Literate programming,Christopher J. Van Wyk,1989,Communications of the ACM,10.1145/63526.315960,https://openalex.org/W4230126839,duplicate-record-of-cited-source,"article Literate programming Share on Author: Christopher J. Van Wyk AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJ AT&T Bell Laboratories, Room 2C-457, 600 Mountain Avenue, Murray Hill, NJView Profile Authors Info & Claims Communications of the ACMVolume 32Issue 6June 1989 pp 740–755https://doi.org/10.1145/63526.315960Published:01 June 1989 4citation572DownloadsMetricsTotal Citations4Total Downloads572Last 12 Months4Last 6 weeks1 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteGet Access",openalex,llm,0.960,unreviewed,
kept,Literate Programming: An Assessment.,Christopher J. Van Wyk,1990,Communications of the ACM,,https://openalex.org/W62548751,qualifies-claim,,openalex,llm,0.950,unreviewed,
kept,"Physically Based Rendering, Second Edition: From Theory To Implementation",Matt Pharr; Greg Humphreys,2010,Morgan Kaufmann Publishers Inc. eBooks,,https://openalex.org/W174441044,duplicate-record-of-cited-source,"Physically Based Rendering, 2nd Edition describes both the mathematical theory behind a modern photorealistic rendering system as well as its practical implementation. A method - known as 'literate programming'- combines human-readable documentation and source code into a single reference that is specifically designed to aid comprehension. The result is a stunning achievement in graphics education. Through the ideas and software in this book, you will learn to design and employ a full-featured rendering system for creating stunning imagery. New sections on subsurface scattering, Metropolis light transport, precomputed light transport, multispectral rendering, and much more.Includes a companion site complete with source code for the rendering system described in the book, with support for Windows, OS X, and Linux. Please visit, www.pbrt.org. Code and text are tightly woven together through a unique indexing feature that lists each function, variable, and method on the page that they are first described.",openalex,llm,0.970,unreviewed,
kept,SASweave: Literate Programming UsingSAS,Russell V. Lenth; Søren Højsgaard,2007,Journal of Statistical Software,10.18637/jss.v019.i08,https://openalex.org/W2143530464,supports-claim,"SASweave is a collection of scripts that allow one to embed SAS code into a LATEX document, and automatically incorporate the results as well. SASweave is patterned after Sweave, which does the same thing for code written in R. In fact, a document may contain both SAS and R code. Besides the convenience of being able to easily incorporate SAS examples in a document, SASweave facilitates the concept of",openalex,llm,0.970,unreviewed,
discarded,Fast and Robust Smallest Enclosing Balls,Bernd Gärtner,1999,Lecture notes in computer science,10.1007/3-540-48481-7_29,https://openalex.org/W1606594487,off-topic-false-hit,,openalex,llm,0.990,unreviewed,
kept,An interactive environment for literate programming,Marcus Edward Brown; Stephen Childs,1988,,,https://openalex.org/W2570359127,supports-claim,,openalex,llm,0.900,unreviewed,
kept,Nuweb A Simple Literate Programming Tool,Preston Briggs; John D. Ramsdell; M. Mengel,2000,,,https://openalex.org/W48656542,supports-claim,,openalex,llm,0.950,unreviewed,
kept,A case for contemporary literate programming,Vreda Pieterse; Derrick G. Kourie; Andrew Boake,2004,South African Institute of Computer Scientists and Information Technologists,10.5555/1035053.1035054,https://openalex.org/W1546703414,supports-claim,In this paper we discuss the characteristics of Literate Programming and the development of programming environments to support Literate Programming in the past two decades. We argue that recent technological developments allow Literate Programming to be re-introduced as a viable approach to improve the quality and consistency of software artefacts.,openalex,llm,0.980,unreviewed,
kept,Increasing Assurance with Literate Programming Techniques,Andrew P. Moore; Jr Payne; N. Charles,1996,,10.21236/ada462931,https://openalex.org/W4251189198,duplicate-record-of-cited-source,,openalex,llm,0.900,unreviewed,
kept,Post-literate Programming: Linking Discussion and Code in Software Development Teams,Soya Park; Amy X. Zhang; David R. Karger,2018,,10.1145/3266037.3266098,https://openalex.org/W2897989157,qualifies-claim,"The literate programming paradigm presents a program interleaved with natural language text explaining the code's rationale and logic. While this is great for program readers, the labor of creating literate programs deters most program authors from providing this text at authoring time. Instead, as we determine through interviews, developers provide their design rationales after the fact, in discussions with collaborators. We propose to capture these discussions and incorporate them into the code. We have prototyped a tool to link online discussion of code directly to the code it discusses. Incorporating these discussions incrementally creates post-literate programs that convey information to future developers.",openalex,llm,0.970,unreviewed,
kept,A Structured Method for Literate Programming.,Sho-Huan Simon Tung,1989,,,https://openalex.org/W5570727,adjacent-subtopic,,openalex,llm,0.900,unreviewed,
kept,A First Look at Literate Programming.,Charles Lins,1989,,,https://openalex.org/W187747188,supports-claim,,openalex,llm,0.930,unreviewed,
discarded,Capital Market Literation Program in Class,Tine Badriatin; Lucky Radi Rinandiyana; Fuzi Waliyul Mujtahidin; Elis Listiana Mulyani,2019,JCES | FKIP UMMat,10.31764/jces.v2i1.1546,https://openalex.org/W2995108117,off-topic-false-hit,"Abstrak : Untuk mengenalkan investasi khususnya pasar modal pada kalangan investor muda dapat dilakukan dengan berbagai cara, dalam hal ini penulis melakukan pengabdian pada masyarakat untuk mengenalkan investasi di pasar modal melalui literasi dalam kelas yang dilaksanakan pada mahasiswa Fakultas Ekonomi Universitas Siliwangi sebanyak 120 orang. Harapannya diadakan literasi pasar modal dalam kelas ini adalah para mahasiswa yang merupakan generasi muda dapat memahami tentang investasi di pasar modal serta mengubah paradigma tentang investasi hanyalah sekedar menabung namun juga ada investasi lain selain menabung serta mengubah anggapan menabung menjadi investasi dan mulai bergerak dari saving society menjadi investing society . Metode yang digunakan dalam kegiatan ini adalah kuliah umum dalam kelas dan simulasi online trading Relitrade yang diisi oleh praktisi pasar modal dari PT. Reliance Sekuritas Indonesia, Tbk Kantor Perwakilan Tasikmalaya. Output yang dihasilkan dari kegiatan ini adalah sudah adanya ketertarikan dari mahasiswa untuk memulai menjadi investor pemula yang mana hal ini ditandai dengan adanya mahasiswa yang mulai mencoba bertanya bahkan mendaftar untuk membuka rekening saham. Abstract : To introduce investment, especially the capital market, to young investors can be done in various ways, in this case the authors devote to the community to introduce investment in the capital market through literacy in classes conducted at the Faculty of Economics, Siliwangi University students as many as 120 people. It is hoped that capital market literacy will be held in this class. Students who are young people can understand about investing in the capital market and change the paradigm of investment to save money, but there are also other investments besides saving and change the notion of saving into investment and start moving from saving society to investing society. The method used in this activity is a public lecture in class and an online trading simulation Relitrade filled by capital market practitioners from PT. Reliance Sekuritas Indonesia, Tbk Tasikmalaya Representative Office. The output generated from this activity is that there is already an interest from students to start becoming a novice investor which is marked by the students who start trying to ask questions and even register to open a stock account.",openalex,llm,1.000,unreviewed,
kept,Literate programming as an aid to marking student assignments,Ada Hurst,1996,,10.1145/369585.369650,https://openalex.org/W2006446048,adjacent-subtopic,No abstract available.,openalex,llm,0.800,unreviewed,
kept,"A comparison of hypertext, scrolling and folding as mechanisms for program browsing",Andrew Monk; Paul Walsh; Alan Dix,1988,,,https://openalex.org/W202149136,adjacent-subtopic,"Hypertext removes some of the constraints of conventional linear text by providing mechanisms for physicaily realizing the conceptual links between related sections of material. This research examines the use of a hypertext browser with a literate program. A literate program has a sequential structure, in that it is divided into sections presented in a particular order, and a hierarchical structure, in that some sections 'use' other sections.",openalex,llm,0.890,unreviewed,
kept,Algorithms and Literate Programs for Weighted Low-Rank Approximation with Missing Data,Ivan Markovsky,2010,Springer proceedings in mathematics,10.1007/978-3-642-16876-5_12,https://openalex.org/W1733588447,adjacent-subtopic,,openalex,llm,0.800,unreviewed,
kept,An Introduction to Literate Programming.,Charles Lins,1989,,,https://openalex.org/W112664104,supports-claim,,openalex,llm,0.940,unreviewed,
discarded,Structured Low-Rank Approximation with Missing Data,Ivan Markovsky; Konstantin Usevich,2013,SIAM Journal on Matrix Analysis and Applications,10.1137/120883050,https://openalex.org/W2027924293,adjacent-subtopic,"We consider low-rank approximation of affinely structured matrices with missing elements. The method proposed is based on reformulation of the problem as inner and outer optimization. The inner minimization is a singular linear least-norm problem and admits an analytic solution. The outer problem is a nonlinear least-squares problem and is solved by local optimization methods: minimization subject to quadratic equality constraints and unconstrained minimization with regularized cost function. The method is generalized to weighted low-rank approximation with missing values and is illustrated on approximate low-rank matrix completion, system identification, and data-driven simulation problems. An extended version of this paper is a literate program, implementing the method and reproducing the presented results.",openalex,llm,0.780,unreviewed,
kept,Literate programming in quantum chemistry: A simple example,Harry M. Quiney; Stephen Wilson,2005,International Journal of Quantum Chemistry,10.1002/qua.20641,https://openalex.org/W1983032075,qualifies-claim,"Abstract Literate programming methods have not been widely used in computational molecular structure theory. We argue that significant advantages would result from the use of literate programming methods in the computational molecular sciences and, indeed, in computational science, in general. Our arguments are illustrated by a simple example of literate programming methods in ab initio electronic structure theory is described. We distinguish text‐embedded code, or literate programs, from code‐embedded text and suggest that the latter may form a more useful vehicle for publication than literate programs. © 2005 Wiley Periodicals, Inc. Int J Quantum Chem, 2005",openalex,llm,0.970,unreviewed,
